name,text
Virat Kohli,🇮🇳 https://t.co/jGez2Na675
Virat Kohli,The future depends on what we do today. Let's be the strength of our nation and help it reach greater heights. Wish… https://t.co/myYv4wT9xZ
Virat Kohli,"Teamed up with @MarcBartra @officialasafa @pumacricket to test these new kicks. Light shoes, heavy work. @PUMA Fuse… https://t.co/rlOOD1nktl"
Virat Kohli,"Happy birthday pujji @cheteshwar1.  Wish you good health, happiness and more hours at the crease 😃. Have a great year ahead."
Virat Kohli,"We do everything online today. Why not football? Sports &amp; learning should always continue, especially for children.… https://t.co/Vyyzeku3qC"
Virat Kohli,"#one8blends - Your secret to confidence. 👍
Get yours from the link below.

https://t.co/HTFOWXdC09

@one8world… https://t.co/YK0BbmyyUz"
Virat Kohli,#100MillionHeroes 👏🏼 @HeroMotoCorp https://t.co/QK6IIVdki2
Virat Kohli,"WHAT A WIN!!! Yessssss. To everyone who doubted us after Adelaide, stand up and take notice. Exemplary performance… https://t.co/pz5JhDgamH"
Virat Kohli,"@ThePropheC is at a whole different level altogether and Sardool Saab 🙏🏼👏🏼

https://t.co/gv3h99ZjF7"
Virat Kohli,Outstanding application and belief by @Sundarwashi5 and @imShard. This is what test cricket is all about. Washy top… https://t.co/qpVrsJgpVf
Virat Kohli,"Heartbroken to hear about the demise of Hardik and Krunal's dad. Spoke to him a couple of times, looked a joyful an… https://t.co/CQNzbSobUr"
Virat Kohli,♥️ https://t.co/js3SkZJTsH
Virat Kohli,The incident needs to be looked at with absolute urgency and seriousness and strict action against the offenders sh… https://t.co/N4YVk4nfKC
Virat Kohli,Racial abuse is absolutely unacceptable. Having gone through many incidents of really pathetic things said on the b… https://t.co/kQASx8FnoP
Virat Kohli,"Get the perfect boost of confidence with #one8fragrances
Check them out now! https://t.co/2xNh3SiVK4
@one8world… https://t.co/zZPpqoj0w9"
Virat Kohli,Happy Birthday @therealkapildev 🎂. Wishing you happy times ahead for you and your family. Have a wonderful and a healthy year ahead.
Virat Kohli,✌️😁 https://t.co/4aX9KYZjjv
Virat Kohli,Praying for your speedy recovery. Get well soon 🙏 @SGanguly99
Virat Kohli,Friends who test negative together spend positive time together! ☺️ Nothing like a get together at home with friend… https://t.co/eTsnPUtG74
Virat Kohli,"What a win this is, absolutely amazing effort by the whole team. Couldn't be happier for the boys and specially Jin… https://t.co/Oi53Lpb49K"
Virat Kohli,https://t.co/auzv5pMiqf https://t.co/MWNXEdupZ6
Virat Kohli,Another great day for us. Proper test cricket at its best. Absolutely top knock from Jinks👌@ajinkyarahane88
Virat Kohli,Top day 1 for us. Great display from the bowlers and a solid finish too. 🇮🇳👏
Virat Kohli,Wishing each and everyone a very Merry Christmas. 🎄⭐😀
Virat Kohli,Excited to be back playing Test cricket 🇮🇳🏏  Looking forward to a competitive game 💪💪 https://t.co/Mm5FU8ISsB
Virat Kohli,"Guys, the @myntra End Of Reason Sale starts on 20th Dec. 😎 Hit the link below and wishlist your favourite Wrogn sty… https://t.co/EvwOuk2FfQ"
Virat Kohli,3 years and onto a lifetime together ❤️ https://t.co/a30gdU87vS
Virat Kohli,Don’t let a hectic lifestyle get the better of you. One Wellman tablet a day = Perfect formula for your nutritional… https://t.co/8ZwBzfNn5S
Virat Kohli,Tough outing but remarkable fighting spirit shown by the boys 💪. On to the tests now 🇮🇳. https://t.co/d9v6EACpc0
Virat Kohli,"It’s all about the process. Intensify your training with those quick and explosive movements 💥
Cop the #one8 LQDCEL… https://t.co/fn9E27gjoF"
Virat Kohli,Amazing game of cricket. Well done boys 🙌 https://t.co/IUqiiXNTkj
Virat Kohli,On to Sydney 👍🏻. https://t.co/jRkH6SM4LY
Virat Kohli,"Kick things 🆙 a notch with the #one8 Smash. 
Cop the timeless trainer on https://t.co/aTY0dEecCS 
Collection link h… https://t.co/xncnF2VTCd"
Virat Kohli,Proud of this team. 🇮🇳 We march forward. On to the T20s 💪 https://t.co/kDFutw1B3R
Virat Kohli,Haha good skills mate. Maybe we can get you in as a counter attacking batsman😃👏 @HKane https://t.co/rYjmVUkdwO
Virat Kohli,On to the next one. https://t.co/kCqkvR6EU8
Virat Kohli,Remembering the innocent lives we lost and our bravehearts who saved many during the 26/11 attacks. You will always… https://t.co/TNsSJYPy0A
Virat Kohli,RIP Diego Maradona. He changed the way the beautiful game of football is played. True genius.
Virat Kohli,"Guys, it's finally here 🙌. Visit my Instagram profile and scroll over to the filters tab to try out my new AR filte… https://t.co/Gfa8Y6GaWj"
Virat Kohli,"Winter has come, and so have comfy winter wear styles from Wrogn! 😎 

Snag your winter wear from @StayWrogn on… https://t.co/QNUP6nPZ2g"
Virat Kohli,Many happy returns of the day @navdeepsaini96. 🎂 Wishing you success and a wonderful year ahead.
Virat Kohli,I’m back on the field doing what I do best. Rebounding just like millions of other Indians 🇮🇳 . This is my story. C… https://t.co/UNbFGIQC2C
Virat Kohli,Wishing @FCGoaOfficial all the best for today's match and for the season ahead. #ForcaGoa #RiseAgain
Virat Kohli,Fuel Up ⛽ https://t.co/5cNb1G8gd5
Virat Kohli,Designed for men who mean business.😎 The no gas range by #one8fragrances. Get them from https://t.co/HTFOWXvcRH… https://t.co/qfatYo3ds5
Virat Kohli,"Conquer the world one step at a time with Casual Footwear from Wrogn 👍 @myntra
Visit the link below to check out th… https://t.co/Ui8Da8k3Tk"
Virat Kohli,Love test cricket practice sessions ❤️💙 https://t.co/XPNad3YapF
Virat Kohli,"Quarantine diaries. Un-ironed T-shirt, comfortable couch and a good series to watch. 👌 https://t.co/Yr26mHYCOL"
Virat Kohli,Happy Diwali 🙏🏻 https://t.co/USLnZnMwzT
Virat Kohli,"I want to extend a warm welcoming hand to @FCGoaOfficial, who today have joined hands with @RBLeipzig_EN as the clu… https://t.co/S1tyOAgjSE"
Virat Kohli,"Feed your immune system through a balanced diet and a complete supplement like #wellman. 💪
Stay Fit. Stay Safe. Sta… https://t.co/8KZorWQS1q"
Virat Kohli,En route 🇦🇺 @BCCI https://t.co/OMzI8u45Fa
Virat Kohli,Many happy returns of the day @IamSanjuSamson. Have a good one 👍🎂
Virat Kohli,Wishing you a very happy birthday @PrithviShaw. Stay blessed. 🎂
Virat Kohli,Together through the highs and lows. It's been a great journey for us as a unit. Yes things did not go our way but… https://t.co/5RVuk3VrV6
Virat Kohli,"Thank you, everyone, for your wishes.🙌 Appreciate all the love ❤️🤗"
Virat Kohli,"You're more than you think you are! 💪 Manifest what you're made up of! 
Special discounts await you on @Flipkart… https://t.co/nWYMxATKDf"
Virat Kohli,"Group stage done ✅
👀 on the playoffs now #PlayBold @RCBTweets https://t.co/eZY0f730FS"
Virat Kohli,Real fun is in a real challenge. 🕘 @RCBTweets https://t.co/jtRin39Z7N
Virat Kohli,Not the result we wanted. We continue the work. Focus on the next one. #PlayBold @RCBTweets https://t.co/thQHgcnBhN
Virat Kohli,Happy birthday @IrfanPathan. Have a great day and a wonderful year ahead.
Virat Kohli,"A timeless classic in a world of trends. 👌 one8 blends - Noir, can be yours. Check out the link below.… https://t.co/GbFrxeSINS"
Virat Kohli,"Onto the next. Learn and move. #PlayBold 
@RCBTweets https://t.co/YHtgoBHbVm"
Virat Kohli,Happy birthday @y_umesh. Wishing you happiness and good wishes. Have a great year ahead. 🙏
Virat Kohli,Extending my warm wishes to you and your family on the auspicious occasion of Dussehra.🙏🏻🙂  #HappyDussehra
Virat Kohli,Wishing you a very happy birthday Wriddhi Da. God bless you with good health and happiness always. @Wriddhipops
Virat Kohli,Praying for your speedy recovery. 🙏🏻 Get well soon paaji. @therealkapildev
Virat Kohli,"Here's my #Karare take on the cricketing season! 😉 Make every match more crunchy, munchy, and masaledaar. Toh stock… https://t.co/bnvLa3gmWy"
Virat Kohli,"This pic takes me back to school days. 4 guys from the same class, and  AB is the kid who's finished homework and i… https://t.co/43aSAJTl40"
Virat Kohli,"We keep moving forward as a unit. #PlayBold
@RCBTweets https://t.co/hXhUxN5AkO"
Virat Kohli,"Some see a design, We see a personality.👌
India, the ultimate all-rounder is here. #AudiQ2  #FutureIsAnAttitude… https://t.co/tNdbE4PPvf"
Virat Kohli,Happy birthday @virendersehwag bhai. Have a great day.
Virat Kohli,All set 🏟️ @MuveAcoustics https://t.co/Kx3KeCQxab
Virat Kohli,"Check out 🛒➡️ my collection of Wrogn casual footwear exclusively on @Flipkart ! https://t.co/8eiJ3aRsPE 

Go grab t… https://t.co/Ti0DptxAEm"
Virat Kohli,❤️🌅 pic credit - @ABdeVilliers17 https://t.co/YhCqV9qGlE
Virat Kohli,"Experience what comfort feels like with  #one8Innerwear  😎.

Head to https://t.co/exdqMqITXY, to check out the… https://t.co/Ejba5RLNZD"
Virat Kohli,Spirited performance and a fantastic win. Proud of this team.🙌 @RCBTweets #PlayBold https://t.co/x9e20MAATo
Virat Kohli,Wish you a very happy birthday Anil Bhai @anilkumble1074. Have a great day.
Virat Kohli,"Crazy deals on @Flipkart #BigBillionDays! 
I can't stop shopping 😎...check it out guys, sale is live! https://t.co/zK1zCCJKF3"
Virat Kohli,Many happy returns of the day @imShard 🎂. God bless and have a great day ahead.
Virat Kohli,Onto the next 🕘 @RCBTweets https://t.co/ZeTqjy3NZN
Virat Kohli,A timeline for optimum output game after game. Play ➡️ recover➡️ priming(prep) ➡️ play. Never under estimate the im… https://t.co/a4cB7ZbjbE
Virat Kohli,Tremendous effort by the boys. We march on. 👍🏻 #PlayBold @RCBTweets https://t.co/0AXdC0RIgP
Virat Kohli,Can’t wait! Join me as I go live on Instagram for the first time ever with some of the greats of the #PUMAFam on 14… https://t.co/haCOCrIIaR
Virat Kohli,Many happy returns of the day @hardikpandya7. Wishing you a fabulous year ahead. 😃
Virat Kohli,Wishing you a very happy birthday Amitabh sir. May God bless you with good health and happiness. Have a great day. 🎂 @SrBachchan
Virat Kohli,Great win and most importantly a complete team effort. 👍 #PlayBold @RCBTweets https://t.co/QXH96VTK6i
Virat Kohli,🕘 https://t.co/vD3XHQp8ZZ
Virat Kohli,"We salute our #IndianAirForce heroes, who protect and serve our nation selflessly. We will always be indebted to yo… https://t.co/tlMxhVjuZp"
Virat Kohli,"With just one Wellman Tablet every day, I am able to boost my energy, support my immune system and get all the nece… https://t.co/VN7wAePkwW"
Virat Kohli,Many happy returns of the day fella @ImZaheer. Wishing you a year filled with happiness and success. Enjoy the day. ☺️
Virat Kohli,Happy bday hulk 🥳 Had to post this one again for your bday because you're always grumpy and never take pictures 😂… https://t.co/71CSKOasO6
Virat Kohli,Many Happy Returns of the Day @Sundarwashi5 🎂. Have a great year ahead ☺️
Virat Kohli,Happy Birthday @RishabhPant17 🎂
Virat Kohli,"Fire on ice, these boots from @pumacricket mean serious business 😏 #one8 #playtoslay #IPL2020… https://t.co/IKm3Ctr06S"
Virat Kohli,Solid team effort. Let's keep working hard.  💪💪 @RCBTweets #PlayBold https://t.co/xWHQgQbYjA
Virat Kohli,"Happy Gandhi Jayanti to all. 
Jai Hind 🇮🇳"
Virat Kohli,The most special thing about sport is the friendship and mutual respect you share with your teammates along your jo… https://t.co/nrOFbIMzcx
Virat Kohli,"I’m thrilled to announce that Wrogn, is now available in the UAE and Saudi Arabia 🙌! So, guys, get on the WROGN sid… https://t.co/OYwSIqw9eL"
Virat Kohli,@pumacricket 👊🏼
Virat Kohli,What happened in #Hathras is inhumane and goes beyond cruelty. Hope the culprits of this heinous crime will be brou… https://t.co/Rb8SGPFXyq
Virat Kohli,Thrilling game of cricket. Proud of the character shown by the team. 💪💪 @RCBTweets #PlayBold https://t.co/k8Jqb8Bg1S
Virat Kohli,"Unity is the vehicle, desire is the fuel. https://t.co/DVU32dNrH3"
Virat Kohli,"Play your best, the #one8 way. 😉 #one8 fragrances, your secret to confidence!

Get your fragrance from  -… https://t.co/i9z5lirdq7"
Virat Kohli,Shocked to hear about the tragic loss of Dean Jones. Praying for strength and courage to his family and friends. 🙏🏻
Virat Kohli,Putting in some daily work to prepare for this heat 🔥. Btw pls tag and ask @Tipo_Morris why he's making those sound… https://t.co/iu4UMB1gBQ
Virat Kohli,"Join our Honourable PM and me at the Fit India Dialogue, tomorrow at 12 PM IST. See you there 🙌🏼 #NewIndiaFitIndia https://t.co/Vf5LyTljyR"
Virat Kohli,👍🕘 https://t.co/YSH8Pn9oNS
Virat Kohli,I am honoured to be a part of our Honourable Prime Minister's Fit India Dialogue where you can watch me talk about… https://t.co/PmWWvxCsIT
Virat Kohli,Happy birthday @JayShah ☺️ Have a great day ahead.
Virat Kohli,Off to a great start. Well done lads. We march on 💪💪 #PlayBold @RCBTweets https://t.co/hDKdX8rggo
Virat Kohli,Wishing you a very Happy Birthday @henrygayle. Have a great year ahead. ☺️
Virat Kohli,Brothers in the air 😃 @ABdeVilliers17 https://t.co/hf0oeB9Z0h
Virat Kohli,"@AnushkaSharma and I never miss a moment to get together with our close ones, even while staying apart. ❤️… https://t.co/W7UaphoZ68"
Virat Kohli,"The new RCB Anthem is here! 👊🏼 It celebrates our fans, who we proudly call our 12th Man, and emphasises on the… https://t.co/T0FcL9khXd"
Virat Kohli,@narendramodi @AnushkaSharma Thank you for the lovely wishes sir. 🙏🏼😊
Virat Kohli,👍 #SockThem https://t.co/NtuXgQkxib
Virat Kohli,"Presenting my signature style, for the #SELFMADE. ✌🏼

Everyone has a story, so share yours by posting your picture… https://t.co/jyBgRWLuUk"
Virat Kohli,"Wishing a very Happy birthday to our honorable Prime Minister Shri Narendra Modi ji. 🙏🏼
@narendramodi @PMOIndia 🇮🇳"
Virat Kohli,A proper day at the pool yesterday 😃🏊 https://t.co/IWlHiDB9NC
Virat Kohli,Focus 👁️🎯 https://t.co/b5dh7jn7bn
Virat Kohli,"Jo seekhta hai, wahi career me aage badta hai. Excited to partner with @Great_Learning, India's leading provider fo… https://t.co/mTZxHSXvg7"
Virat Kohli,"Career mein aage badhne ke liye ______ chahiye hota hai. Fill in the blanks, and be creative ☺️ #ViratOnCareers"
Virat Kohli,"When you're having fun, each moment becomes magical @RCBTweets https://t.co/Ks2S5inUix"
Virat Kohli,"Hey Skip @chetrisunil11 Gotta keep my scoring streak on like you do. Keep checking your mailbox, have sent an expre… https://t.co/RWKKHonMuF"
Virat Kohli,It's the small details that matter 👌. For me even couple of centimeters are crucial for the balance of a bat. I LOV… https://t.co/89BOwE6qFe
Virat Kohli,"Wrogn Footwear just launched on @Flipkart and I’m really excited to share this with you guys!  🤩

Hit the link belo… https://t.co/AhJJQdIt89"
Virat Kohli,Another productive day training. 🏏 A few days more. ⏳ https://t.co/6y5t6XMXAX
Virat Kohli,"Off to a great start with #one8Innerwear 💪

Check the entire collection here. 
https://t.co/exdqMqITXY

@one8world… https://t.co/c578LXGSda"
Virat Kohli,⚽😁😃 @RCBTweets https://t.co/vwpn0tZ6ho
Virat Kohli,A teacher gives you many valuable lessons in your journey. Forever grateful for the ones I got from my coach Mr. Ra… https://t.co/CleJRSJnfP
Virat Kohli,Happy Teacher's day to all the teachers and coaches who encourage us and stand by us by being our constant pillar o… https://t.co/iK5RJ1MG8o
